Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
P1_thiram_presence,Thiram Presence,1D-CNN,p4,0,0.4761705685618729,0.5023791397030833,0.7653631284916201
P1_thiram_presence,Thiram Presence,1D-CNN,p4,1,0.5534665099882492,0.5949524848107182,0.5777777777777777
P1_thiram_presence,Thiram Presence,1D-CNN,p4,2,0.5798458686957371,0.5981620718462823,0.5875706214689266
P1_thiram_presence,Thiram Presence,1D-CNN,p4,3,0.5933333333333334,0.6,0.7595628415300546
P1_thiram_presence,Thiram Presence,1D-CNN,p4,4,0.43331603528801244,0.44208037825059104,0.6043956043956044
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,0,0.7667274825929925,0.8667681766273316,0.8044692737430168
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,1,0.9247994652406417,0.8979591836734694,0.9444444444444444
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,2,0.5044250635600038,0.5261069340016709,0.5084745762711864
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,3,0.6352159468438539,0.6258522727272727,0.7377049180327869
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,4,0.8754578754578755,0.8676910953506698,0.9065934065934066
P1_thiram_presence,Thiram Presence,Chem-KAN,p4,0,0.7167821103336732,0.8415492957746479,0.7486033519553073
P1_thiram_presence,Thiram Presence,Chem-KAN,p4,1,0.9328330361955305,0.9081632653061225,0.95
P1_thiram_presence,Thiram Presence,Chem-KAN,p4,2,0.5940505939136685,0.5960735171261486,0.6214689265536724
P1_thiram_presence,Thiram Presence,Chem-KAN,p4,3,0.8807726210094662,0.8558238636363636,0.907103825136612
P1_thiram_presence,Thiram Presence,Chem-KAN,p4,4,0.3846856725146199,0.40693459416863675,0.5934065934065934
P1_thiram_presence,Thiram Presence,PLS-DA,p4,0,0.7082962962962962,0.7951084887704607,0.7541899441340782
P1_thiram_presence,Thiram Presence,PLS-DA,p4,1,0.8363338788870704,0.7959183673469388,0.8888888888888888
P1_thiram_presence,Thiram Presence,PLS-DA,p4,2,0.6487174686388317,0.6432748538011696,0.7005649717514124
P1_thiram_presence,Thiram Presence,PLS-DA,p4,3,0.7073560767590619,0.6959517045454545,0.7704918032786885
P1_thiram_presence,Thiram Presence,PLS-DA,p4,4,0.8740702300640029,0.8436564223798266,0.9120879120879121
P1_thiram_presence,Thiram Presence,SVM,p4,0,0.6064099147121536,0.7376284735439665,0.6312849162011173
P1_thiram_presence,Thiram Presence,SVM,p4,1,0.6678512848551121,0.7044711014176663,0.7
P1_thiram_presence,Thiram Presence,SVM,p4,2,0.7231284916201117,0.7850877192982456,0.7231638418079096
P1_thiram_presence,Thiram Presence,SVM,p4,3,0.562200956937799,0.6875,0.5628415300546448
P1_thiram_presence,Thiram Presence,SVM,p4,4,0.7315634218289085,0.8226950354609929,0.7472527472527473
P1_thiram_presence,Thiram Presence,RF,p4,0,0.8232413003120433,0.9019794442329654,0.8603351955307262
P1_thiram_presence,Thiram Presence,RF,p4,1,0.8363338788870704,0.7959183673469388,0.8888888888888888
P1_thiram_presence,Thiram Presence,RF,p4,2,0.6902769324406574,0.681077694235589,0.7401129943502824
P1_thiram_presence,Thiram Presence,RF,p4,3,0.9163874505025891,0.8909090909090909,0.9344262295081968
P1_thiram_presence,Thiram Presence,RF,p4,4,0.9226190476190477,0.8936170212765957,0.945054945054945
P1_thiram_presence,Thiram Presence,KNN,p4,0,0.7167821103336732,0.8415492957746479,0.7486033519553073
P1_thiram_presence,Thiram Presence,KNN,p4,1,0.8071428571428572,0.7742639040348964,0.8666666666666667
P1_thiram_presence,Thiram Presence,KNN,p4,2,0.5727802272068998,0.6000417710944027,0.576271186440678
P1_thiram_presence,Thiram Presence,KNN,p4,3,0.6884576098059244,0.6790482954545455,0.7540983606557377
P1_thiram_presence,Thiram Presence,KNN,p4,4,0.9471347358811568,0.925531914893617,0.9615384615384616
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,0,0.5629777866720032,0.5853635325466312,0.659217877094972
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,1,0.8295454545454546,0.8253622059510828,0.8666666666666667
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,2,0.6852608008429926,0.7027986633249791,0.6949152542372882
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,3,0.8870370370370371,0.8597301136363636,0.912568306010929
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,4,0.8819140308191402,0.8713947990543736,0.9120879120879121
P2_mg_presence,MG Presence,1D-CNN,p4,0,0.6470160871821484,0.6834446564885497,0.6815642458100558
P2_mg_presence,MG Presence,1D-CNN,p4,1,0.5887191539365453,0.6021851799971984,0.6111111111111112
