Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std,FitSeconds_total,FitSeconds_mean,PredictSeconds_total
G2_mg_molar_grade,MG Positive Molar Grade,PatchTransformer,p1,0.6525930424593063,0.10265521640928767,0.6664283938247906,0.090984281144824,0.6647115384615384,0.08946158186717647,107.32177460938692,21.464354921877383,0.19743528962135315
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,0.7665719988511955,0.020600057118107064,0.7653662090596601,0.021360718855239803,0.7654086538461538,0.02034064390730066,45.44771993905306,9.089543987810611,0.10705391317605972
G3_mba_molar_grade,MBA Positive Molar Grade,PatchTransformer,p1,0.8302170717310645,0.04664029810090138,0.8273359363631076,0.047970181507251484,0.8279426872127601,0.047864566691345395,136.81927682459354,27.36385536491871,0.15376295149326324
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,0.9101582240964639,0.024727771940577105,0.9107532582600888,0.024207571984555542,0.9103000811030008,0.02404548586192919,60.02299743145704,12.004599486291408,0.0899016335606575
