Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std
P3_mba_presence,MBA Presence,HistGradientBoosting,raw,0.9474328162844097,0.014092295216312486,0.9419414437922944,0.014935229647469416,0.9622529158993247,0.009170898852891508
P3_mba_presence,MBA Presence,KNN,raw,0.9304831122050399,0.02266947884427333,0.9169376521004056,0.02064165359481211,0.9511418047882136,0.014436577781287353
P3_mba_presence,MBA Presence,PLS-DA,raw,0.8094485374243183,0.012829501543341785,0.7766643251479404,0.01952883868236157,0.8779128299570289,0.008789294015036845
P3_mba_presence,MBA Presence,RF,raw,0.9468953455058632,0.011558245172340881,0.9339328183935558,0.016770083836869912,0.9622590546347454,0.009151467942053248
P3_mba_presence,MBA Presence,SVM,raw,0.8317377896649496,0.026732011006027425,0.7941697418550737,0.03173882463979685,0.8934683855125843,0.01524773711900096
P3_mba_presence,MBA Presence,Spectrum-KAN,raw,0.7588817227475956,0.03536552515574456,0.7366403284418087,0.019598783299414755,0.8368753836709638,0.044226902660165886
S1_mixture_order,Mixture Complexity,1D-CNN,raw,0.17623544601999658,0.029655832341914875,0.3357261752584333,0.021956983231030562,0.22753222836095763,0.03813566788582661
S1_mixture_order,Mixture Complexity,HistGradientBoosting,raw,0.9204128225713213,0.008196582392664952,0.9183803583751196,0.007790376384888337,0.9189809699201964,0.01277149483068335
S1_mixture_order,Mixture Complexity,KNN,raw,0.8992135913181427,0.03338394628521437,0.8924754045965061,0.03484220048914216,0.9000736648250459,0.028163858133959278
S1_mixture_order,Mixture Complexity,PLS-DA,raw,0.7019838556805954,0.03211338673355017,0.6880241396839765,0.02676764529340933,0.7091958256599141,0.03316939024835066
S1_mixture_order,Mixture Complexity,RF,raw,0.9176984819426954,0.020012886386780417,0.9151640657672356,0.023285963895845578,0.9178759975445058,0.014853735615089153
S1_mixture_order,Mixture Complexity,SVM,raw,0.6648782238412149,0.046082344294181454,0.6633969262123959,0.04226563382068071,0.6703990178023327,0.04018486140910207
S1_mixture_order,Mixture Complexity,Spectrum-KAN,raw,0.524115951580266,0.10628329284786726,0.5580835277582145,0.0815453551431394,0.5539042357274402,0.08289063596823482
