Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p4,0.9018750686375945,0.03618508887082626,0.900893086008203,0.03657231948526861,0.9061538461538461,0.032362590719942484
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p4,0.9925239764751714,0.005309396731718475,0.9926624620498095,0.005149598702603147,0.9923076923076923,0.0054392829322041925
G1_thiram_molar_grade,Thiram Positive Molar Grade,KNN,p4,0.9757286078706029,0.01000873090444722,0.9748961804933234,0.010312452615393692,0.9753846153846155,0.010029542161850234
G1_thiram_molar_grade,Thiram Positive Molar Grade,PLS-DA,p4,0.8346513803928495,0.054536068615262355,0.8354464937196673,0.05147334242625261,0.8292307692307693,0.06066690508655498
G1_thiram_molar_grade,Thiram Positive Molar Grade,RF,p4,0.9937552417897411,0.006550604772359276,0.9939695971793927,0.006288580222202238,0.9938461538461538,0.006435846357954411
G1_thiram_molar_grade,Thiram Positive Molar Grade,SVM,p4,0.7347134950336709,0.032160893230353114,0.7561120263197092,0.03491945839872608,0.7415384615384616,0.030088626485550687
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p4,0.9687846686939228,0.01387230585869299,0.9684901908789365,0.014874843330863067,0.9676923076923076,0.014796449278208761
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p4,0.6610026236686035,0.056180863286178426,0.6585429115760923,0.05090092497711658,0.6596397200054221,0.05275698139648995
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p4,0.9262755020473372,0.017164018425677257,0.9270547849895676,0.017861389490881376,0.9275949507620019,0.016468293417202257
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p4,0.9248467866022774,0.016484582963101322,0.9241939606287433,0.017615549997325865,0.9259227972453606,0.01589862044955268
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p4,0.7392805707694506,0.026453914395783647,0.7390565404592865,0.024072465844126832,0.7348194963408881,0.02732538268065225
