Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
G1_thiram_molar_grade,Thiram Positive Molar Grade,KNN,p1,2,0.9755836679200391,0.9729729729729729,0.9769230769230769
G1_thiram_molar_grade,Thiram Positive Molar Grade,KNN,p1,3,0.9912475134981529,0.9904761904761905,0.9923076923076923
G1_thiram_molar_grade,Thiram Positive Molar Grade,KNN,p1,4,1.0,1.0,1.0
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p1,0,0.9687415226022836,0.9697303315190501,0.9692307692307692
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p1,1,0.9761297347504244,0.9757894736842104,0.9769230769230769
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p1,2,0.9843815219368385,0.9844550432785727,0.9846153846153847
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p1,3,0.9525497541805055,0.9590296495956873,0.9538461538461539
G1_thiram_molar_grade,Thiram Positive Molar Grade,HistGradientBoosting,p1,4,0.9928421854178565,0.9935897435897436,0.9923076923076923
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,0,1.0,1.0,1.0
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,1,1.0,1.0,1.0
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,2,0.9915122213268869,0.990990990990991,0.9923076923076923
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,3,0.9686609686609687,0.9716082659478885,0.9692307692307692
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,4,1.0,1.0,1.0
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,0,0.9315357035233052,0.9348507339600857,0.9307692307692308
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,1,0.9040910998817098,0.8976775271512114,0.9076923076923077
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,2,0.9368710516536604,0.9353471118177001,0.9384615384615385
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,3,0.8724512287931098,0.8555555555555556,0.8692307692307693
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,4,0.9459732757876186,0.9378306878306878,0.9461538461538461
G2_mg_molar_grade,MG Positive Molar Grade,RF,p1,0,0.962239548446445,0.960479797979798,0.9621212121212122
G2_mg_molar_grade,MG Positive Molar Grade,RF,p1,1,0.9310249990516293,0.9304040404040403,0.9307692307692308
G2_mg_molar_grade,MG Positive Molar Grade,RF,p1,2,0.9460951047085501,0.9493434343434344,0.9465648854961832
G2_mg_molar_grade,MG Positive Molar Grade,RF,p1,3,0.9512107021273195,0.9496891996891996,0.9534883720930233
G2_mg_molar_grade,MG Positive Molar Grade,RF,p1,4,0.969681309216193,0.9703243616287095,0.9682539682539683
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p1,0,0.9312029941819214,0.931439393939394,0.9318181818181818
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p1,1,0.9238734134082972,0.9202356902356902,0.9230769230769231
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p1,2,0.898858353841947,0.8947727272727274,0.9007633587786259
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p1,3,0.9510659595765979,0.9496891996891996,0.9534883720930233
G2_mg_molar_grade,MG Positive Molar Grade,SVM,p1,4,0.9538248847926267,0.9529257927427265,0.9523809523809523
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p1,0,0.8198126025934042,0.8198232323232323,0.8181818181818182
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p1,1,0.8229557021402267,0.8256565656565656,0.823076923076923
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p1,2,0.7680210823067966,0.7734595959595959,0.7709923664122137
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p1,3,0.8508915414087829,0.8534931252322556,0.8527131782945736
G2_mg_molar_grade,MG Positive Molar Grade,PLS-DA,p1,4,0.817992085433946,0.8229450437688425,0.8174603174603174
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p1,0,0.9241205363069162,0.9257575757575758,0.9242424242424242
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p1,1,0.9071712601124365,0.9026262626262627,0.9076923076923077
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p1,2,0.930423330794618,0.9288636363636363,0.9312977099236641
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p1,3,0.952034785545424,0.9526029526029526,0.9534883720930233
G2_mg_molar_grade,MG Positive Molar Grade,KNN,p1,4,0.9223033037317877,0.9240855762594893,0.9206349206349206
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p1,0,0.938359944805835,0.9388888888888888,0.9393939393939394
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p1,1,0.9384484110511507,0.9396632996632995,0.9384615384615385
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p1,2,0.898595199127114,0.895050505050505,0.9007633587786259
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p1,3,0.9525579703709343,0.9526029526029526,0.9534883720930233
G2_mg_molar_grade,MG Positive Molar Grade,HistGradientBoosting,p1,4,0.9380260146414748,0.9377429079946243,0.9365079365079365
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,0,0.48602818246954854,0.5027777777777778,0.5
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,1,0.6148098033698689,0.6322895622895622,0.6307692307692307
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,2,0.45769764216366154,0.46303030303030296,0.48854961832061067
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,3,0.4896856908494143,0.5142731664470794,0.5271317829457365
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,4,0.47754083378794876,0.5061930187788312,0.49206349206349204
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,0,0.503454469158256,0.5281565656565657,0.5378787878787878
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,1,0.7751209126598324,0.7822895622895624,0.7769230769230769
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,2,0.7046144010807746,0.7307070707070707,0.7099236641221374
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,3,0.7016372707469608,0.7241056045403872,0.7441860465116279
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,4,0.6076101165103723,0.6372452871308707,0.6190476190476191
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p1,0,0.9931394168504323,0.9925925925925926,0.9928057553956835
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p1,1,0.9579438364493084,0.9616090146750524,0.9577464788732394
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p1,2,0.95845594792224,0.9604903544995711,0.9596774193548387
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p1,3,0.9725719990966684,0.9719759531719664,0.971830985915493
G3_mba_molar_grade,MBA Positive Molar Grade,RF,p1,4,0.9848639455782312,0.9866666666666667,0.9850746268656716
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p1,0,1.0,1.0,1.0
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p1,1,0.9529283801874163,0.9540094339622641,0.9507042253521126
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p1,2,0.9746526543429317,0.9780457637600494,0.9758064516129032
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p1,3,0.9649954645023033,0.9650371776617623,0.9647887323943662
G3_mba_molar_grade,MBA Positive Molar Grade,SVM,p1,4,0.9924135873502963,0.9933333333333333,0.9925373134328358
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p1,0,0.8364279398762157,0.8390141637265428,0.841726618705036
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p1,1,0.8472755891303893,0.8432722298921101,0.8380281690140845
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p1,2,0.8459761623325454,0.8506343886528218,0.8387096774193549
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p1,3,0.8659723115168659,0.8647840531561463,0.8661971830985915
G3_mba_molar_grade,MBA Positive Molar Grade,PLS-DA,p1,4,0.9004999056781738,0.9031908831908831,0.9029850746268657
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p1,0,0.9431818181818182,0.9404134921852364,0.9424460431654677
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p1,1,0.9513160865586862,0.9546645702306079,0.9507042253521126
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p1,2,0.9264667120273145,0.9317333971711852,0.9274193548387096
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p1,3,0.9585834333733493,0.957421294099035,0.9577464788732394
G3_mba_molar_grade,MBA Positive Molar Grade,KNN,p1,4,0.9764656845431379,0.9766381766381768,0.9776119402985075
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p1,0,0.9854019251609613,0.986303284416492,0.9856115107913669
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p1,1,0.9516926835459104,0.9546645702306079,0.9507042253521126
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p1,2,0.9407964355332776,0.9429349452390928,0.9435483870967742
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p1,3,0.9587107568573353,0.9593197278911565,0.9577464788732394
G3_mba_molar_grade,MBA Positive Molar Grade,HistGradientBoosting,p1,4,0.9622417377285647,0.9647863247863248,0.9626865671641791
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,0,0.8101971063654819,0.8116207325595268,0.8129496402877698
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,1,0.910930142162579,0.9124674029759166,0.9084507042253521
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,2,0.9213638213638214,0.9265615337043909,0.9193548387096774
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,3,0.92172096908939,0.9213732004429679,0.9225352112676056
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,4,0.9309660175639557,0.932877492877493,0.9328358208955224
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,0,0.7070707070707071,0.7015493173799663,0.7122302158273381
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,1,0.8225407462563084,0.8150758040599273,0.8169014084507042
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,2,0.8179157571347724,0.8176032876493706,0.8145161290322581
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,3,0.6840277777777778,0.6853820598006645,0.6971830985915493
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,4,0.8068236714975846,0.8095156695156694,0.8059701492537313
S1_mixture_order,Mixture Complexity,RF,p1,0,0.9819688109161794,0.9819688109161794,0.9779005524861878
S1_mixture_order,Mixture Complexity,RF,p1,1,0.9745235716943808,0.9711627167786899,0.9722222222222222
S1_mixture_order,Mixture Complexity,RF,p1,2,0.9740410685684316,0.9761904761904763,0.9722222222222222
S1_mixture_order,Mixture Complexity,RF,p1,3,0.9744448533922219,0.9772907153729072,0.9722222222222222
S1_mixture_order,Mixture Complexity,RF,p1,4,0.9904761904761905,0.9904761904761905,0.9888888888888889
S1_mixture_order,Mixture Complexity,SVM,p1,0,0.9720546493310392,0.9778265107212475,0.9723756906077348
S1_mixture_order,Mixture Complexity,SVM,p1,1,0.9820956500841144,0.9820956500841144,0.9777777777777777
S1_mixture_order,Mixture Complexity,SVM,p1,2,0.9666757391215596,0.9684167684167685,0.9666666666666667
S1_mixture_order,Mixture Complexity,SVM,p1,3,0.9819523199804889,0.9817351598173515,0.9777777777777777
S1_mixture_order,Mixture Complexity,SVM,p1,4,0.9761795382233339,0.9761904761904763,0.9722222222222222
S1_mixture_order,Mixture Complexity,PLS-DA,p1,0,0.8665105386416861,0.8553296119085593,0.861878453038674
S1_mixture_order,Mixture Complexity,PLS-DA,p1,1,0.8919393806281573,0.8814103309533223,0.9
S1_mixture_order,Mixture Complexity,PLS-DA,p1,2,0.8926275803468786,0.8995522995522997,0.8888888888888888
S1_mixture_order,Mixture Complexity,PLS-DA,p1,3,0.8733413930719675,0.8826179604261797,0.8555555555555555
S1_mixture_order,Mixture Complexity,PLS-DA,p1,4,0.9119011174039491,0.9119047619047619,0.9055555555555556
S1_mixture_order,Mixture Complexity,KNN,p1,0,0.9630418703005387,0.9688109161793372,0.9613259668508287
S1_mixture_order,Mixture Complexity,KNN,p1,1,0.9578245769084665,0.9578245769084665,0.9555555555555556
S1_mixture_order,Mixture Complexity,KNN,p1,2,0.9630833755387548,0.9632885632885633,0.9611111111111111
S1_mixture_order,Mixture Complexity,KNN,p1,3,0.9699874824081866,0.9729680365296803,0.9666666666666667
S1_mixture_order,Mixture Complexity,KNN,p1,4,0.9857135568141232,0.9857142857142858,0.9833333333333333
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p1,0,0.9630885281450143,0.9685672514619883,0.9613259668508287
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p1,1,0.9700599946501586,0.966596506733028,0.9666666666666667
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p1,2,0.9331526948315269,0.9319088319088319,0.9333333333333333
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p1,3,0.9611453576864536,0.9611453576864536,0.9666666666666667
S1_mixture_order,Mixture Complexity,HistGradientBoosting,p1,4,0.9904742464448527,0.9904761904761905,0.9888888888888889
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p1,0,0.8603256273712118,0.8584751018961545,0.850828729281768
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p1,1,0.876754780315291,0.8736559139784946,0.8722222222222222
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p1,2,0.9245765056287546,0.9277574277574278,0.9222222222222223
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p1,3,0.9385505294271711,0.9255726788432268,0.9444444444444444
S1_mixture_order,Mixture Complexity,Spectrum-KAN,p1,4,0.9115734563495757,0.9083333333333333,0.9055555555555556
