Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
P1_thiram_presence,Thiram Presence,RF,p4,0,0.9863499245852188,0.9863499245852188,0.988950276243094
P1_thiram_presence,Thiram Presence,RF,p4,1,1.0,1.0,1.0
P1_thiram_presence,Thiram Presence,RF,p4,2,0.9791013584117032,0.9761538461538461,0.9833333333333333
P1_thiram_presence,Thiram Presence,RF,p4,3,0.9863201094391245,0.9923076923076923,0.9888888888888889
P1_thiram_presence,Thiram Presence,RF,p4,4,0.9930337861372345,0.99,0.9944444444444445
P1_thiram_presence,Thiram Presence,SVM,p4,0,0.7113237639553429,0.8038461538461539,0.7182320441988951
P1_thiram_presence,Thiram Presence,SVM,p4,1,0.7194567257228284,0.8115384615384615,0.7277777777777777
P1_thiram_presence,Thiram Presence,SVM,p4,2,0.8032526249544566,0.8730769230769231,0.8166666666666667
P1_thiram_presence,Thiram Presence,SVM,p4,3,0.7349891179106388,0.823076923076923,0.7444444444444445
P1_thiram_presence,Thiram Presence,SVM,p4,4,0.7557824008269802,0.8384615384615385,0.7666666666666667
P1_thiram_presence,Thiram Presence,PLS-DA,p4,0,0.8957253139762645,0.8886877828054298,0.9171270718232044
P1_thiram_presence,Thiram Presence,PLS-DA,p4,1,0.8283510924996891,0.806923076923077,0.8722222222222222
P1_thiram_presence,Thiram Presence,PLS-DA,p4,2,0.8796791443850267,0.8523076923076923,0.9111111111111111
P1_thiram_presence,Thiram Presence,PLS-DA,p4,3,0.8622689380210221,0.8469230769230769,0.8944444444444445
P1_thiram_presence,Thiram Presence,PLS-DA,p4,4,0.8848184290513518,0.8707692307692307,0.9111111111111111
P1_thiram_presence,Thiram Presence,KNN,p4,0,0.9863499245852188,0.9863499245852188,0.988950276243094
P1_thiram_presence,Thiram Presence,KNN,p4,1,0.9930337861372345,0.99,0.9944444444444445
P1_thiram_presence,Thiram Presence,KNN,p4,2,0.9791013584117032,0.9761538461538461,0.9833333333333333
P1_thiram_presence,Thiram Presence,KNN,p4,3,0.9796003173283971,0.9884615384615385,0.9833333333333333
P1_thiram_presence,Thiram Presence,KNN,p4,4,1.0,1.0,1.0
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,0,0.953047989623865,0.9611613876319759,0.9613259668508287
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,1,0.8991596638655461,0.9115384615384616,0.9166666666666666
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,2,0.9307692307692308,0.9307692307692308,0.9444444444444444
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,3,0.9147727272727273,0.9046153846153846,0.9333333333333333
P1_thiram_presence,Thiram Presence,HistGradientBoosting,p4,4,0.9431818181818181,0.9323076923076923,0.9555555555555556
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,0,0.9146752728723211,0.9321266968325792,0.9281767955801105
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,1,0.9222350230414746,0.9538461538461538,0.9333333333333333
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,2,0.9388009519851914,0.946923076923077,0.95
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,3,0.933862433862434,0.9553846153846154,0.9444444444444444
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,4,0.9452804377564978,0.9507692307692308,0.9555555555555556
P1_thiram_presence,Thiram Presence,1D-CNN,p4,0,0.7931428571428571,0.8113876319758673,0.8232044198895028
P1_thiram_presence,Thiram Presence,1D-CNN,p4,1,0.712,0.7515384615384615,0.7388888888888889
P1_thiram_presence,Thiram Presence,1D-CNN,p4,2,0.6482158618080949,0.736923076923077,0.6555555555555556
P1_thiram_presence,Thiram Presence,1D-CNN,p4,3,0.7441529913425506,0.8246153846153845,0.7555555555555555
P1_thiram_presence,Thiram Presence,1D-CNN,p4,4,0.7583380440927078,0.7861538461538462,0.7888888888888889
P2_mg_presence,MG Presence,RF,p4,0,0.9861832061068703,0.9924242424242424,0.988950276243094
P2_mg_presence,MG Presence,RF,p4,1,0.9793570090599794,0.9823076923076923,0.9833333333333333
P2_mg_presence,MG Presence,RF,p4,2,0.9655950150999656,0.9745287427948278,0.9722222222222222
P2_mg_presence,MG Presence,RF,p4,3,0.9655950150999656,0.9628362973096215,0.9722222222222222
P2_mg_presence,MG Presence,RF,p4,4,0.9798319327731093,0.9722222222222222,0.9833333333333333
P2_mg_presence,MG Presence,SVM,p4,0,0.7091407505435297,0.8068181818181819,0.7182320441988951
P2_mg_presence,MG Presence,SVM,p4,1,0.6925607287449393,0.7861538461538462,0.7
P2_mg_presence,MG Presence,SVM,p4,2,0.7414806110458285,0.8192864932232435,0.7555555555555555
P2_mg_presence,MG Presence,SVM,p4,3,0.7413049726933026,0.8255813953488372,0.75
P2_mg_presence,MG Presence,SVM,p4,4,0.7517241379310344,0.8134920634920635,0.7611111111111111
P2_mg_presence,MG Presence,PLS-DA,p4,0,0.7729616724738676,0.737322201607916,0.850828729281768
P2_mg_presence,MG Presence,PLS-DA,p4,1,0.7280569228519909,0.6961538461538461,0.8277777777777777
P2_mg_presence,MG Presence,PLS-DA,p4,2,0.8382887700534759,0.8112634366723788,0.8833333333333333
P2_mg_presence,MG Presence,PLS-DA,p4,3,0.7545008183306056,0.7236662106703147,0.8333333333333334
P2_mg_presence,MG Presence,PLS-DA,p4,4,0.810534293292914,0.7791005291005291,0.8611111111111112
P2_mg_presence,MG Presence,KNN,p4,0,0.9720160791589363,0.9720160791589363,0.9779005524861878
P2_mg_presence,MG Presence,KNN,p4,1,0.9579373734226515,0.9523076923076923,0.9666666666666667
P2_mg_presence,MG Presence,KNN,p4,2,0.9452804377564978,0.9566910733759153,0.9555555555555556
P2_mg_presence,MG Presence,KNN,p4,3,0.9660005288806619,0.968764249886001,0.9722222222222222
P2_mg_presence,MG Presence,KNN,p4,4,0.9667540910937904,0.9642857142857142,0.9722222222222222
P2_mg_presence,MG Presence,HistGradientBoosting,p4,0,0.9513384798555902,0.9542362399505258,0.9613259668508287
P2_mg_presence,MG Presence,HistGradientBoosting,p4,1,0.9213505461767626,0.9084615384615384,0.9388888888888889
P2_mg_presence,MG Presence,HistGradientBoosting,p4,2,0.9126050420168067,0.9312198161707431,0.9277777777777778
P2_mg_presence,MG Presence,HistGradientBoosting,p4,3,0.9223864215436478,0.9099407204742362,0.9388888888888889
P2_mg_presence,MG Presence,HistGradientBoosting,p4,4,0.9064032090328331,0.9021164021164021,0.9222222222222223
P2_mg_presence,MG Presence,Spectrum-KAN,p4,0,0.8907993966817496,0.9008967223252937,0.9116022099447514
P2_mg_presence,MG Presence,Spectrum-KAN,p4,1,0.9188701923076923,0.9292307692307693,0.9333333333333333
P2_mg_presence,MG Presence,Spectrum-KAN,p4,2,0.8739319232385488,0.9236641221374046,0.8888888888888888
P2_mg_presence,MG Presence,Spectrum-KAN,p4,3,0.9018538713195201,0.8923848609211127,0.9222222222222223
P2_mg_presence,MG Presence,Spectrum-KAN,p4,4,0.8807489800899613,0.9034391534391535,0.8944444444444445
P2_mg_presence,MG Presence,1D-CNN,p4,0,0.7617215189873418,0.8137755102040816,0.7845303867403315
P2_mg_presence,MG Presence,1D-CNN,p4,1,0.8331193838254172,0.8630769230769231,0.8555555555555555
P2_mg_presence,MG Presence,1D-CNN,p4,2,0.7627657057889223,0.8192085994703224,0.7833333333333333
P2_mg_presence,MG Presence,1D-CNN,p4,3,0.8632367307066102,0.8830369357045144,0.8833333333333333
P2_mg_presence,MG Presence,1D-CNN,p4,4,0.8228877005347593,0.787037037037037,0.8722222222222222
P3_mba_presence,MBA Presence,RF,p4,0,0.9769377787215969,0.9809009934909215,0.9834254143646409
P3_mba_presence,MBA Presence,RF,p4,1,0.9833209785025945,0.9833209785025945,0.9888888888888889
P3_mba_presence,MBA Presence,RF,p4,2,0.9804623901009444,0.978110599078341,0.9833333333333333
P3_mba_presence,MBA Presence,RF,p4,3,0.9915789473684211,0.986842105263158,0.9944444444444445
P3_mba_presence,MBA Presence,RF,p4,4,0.992646758446015,0.9891304347826086,0.9944444444444445
P3_mba_presence,MBA Presence,SVM,p4,0,0.8024643548671009,0.8884892086330936,0.8287292817679558
P3_mba_presence,MBA Presence,SVM,p4,1,0.7380656610470275,0.8459970348406227,0.7722222222222223
