Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p4,0.6159740832261391,0.11447642584704741,0.7069729299016785,0.09180167538597335,0.6256501574454989,0.1163549188253802
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p4,0.3351925125493137,0.1683212742088308,0.4106877751094327,0.19344111532222918,0.38363480232430885,0.2040184836739951
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p4,0.58311777269015,0.12329555576916963,0.5973106631545665,0.10031087580525683,0.578290189595885,0.125625300867868
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,0.6404355012648137,0.14726388648524133,0.6656714341339793,0.14330244774004322,0.760700859431559,0.07645170418358557
P2_mg_presence,MG Presence,Spectrum-KAN,p4,0.6147958307513617,0.21371306568867943,0.6204323969742548,0.20377943038074453,0.7485107280063203,0.13931143313460612
P3_mba_presence,MBA Presence,Spectrum-KAN,p4,0.8288758782583256,0.0776483687978064,0.8181541834726559,0.0941963260203256,0.8875568257799822,0.06167527964406595
