fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
3,721,180,0.915874746845303,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,1,15
4,721,180,0.9105470392599105,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,1,15
0,720,181,0.9180557270444911,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,2,29
1,721,180,0.9469496021220158,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,2,29
2,721,180,0.9338208260141345,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,2,29
3,721,180,0.9424092145256759,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,2,29
4,721,180,0.9499503475670308,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,2,29
0,720,181,0.9408496732026144,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,3,43
1,721,180,0.9388898319470378,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,3,43
2,721,180,0.9555555555555555,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,3,43
3,721,180,0.9424092145256759,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,3,43
4,721,180,0.9431818181818181,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,3,43
0,720,181,0.9694978092349175,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71
1,721,180,0.968944099378882,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71
2,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71
3,721,180,0.9699197860962567,shap_feature_selection_extratrees_p1_20260529_182607,P3_mba_presence,MBA Presence,5,71
