Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p4,0.5364305397467184,0.2109316101383126,0.618371062274978,0.20562031915243684,0.5457451658581012,0.1880307523180579
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p4,0.35337797333461407,0.09442893458268688,0.37462077412891626,0.095441099632017,0.43715366203678413,0.1478213157290639
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p4,0.66948638221144,0.1344414313711882,0.685559467060082,0.12106992457455348,0.6646688635032157,0.13644772100334152
P1_thiram_presence,Thiram Presence,Spectrum-KAN,p4,0.6418320631158007,0.22700965354869615,0.6774189068188669,0.20521034931710144,0.7568348359829854,0.13440161723278074
P2_mg_presence,MG Presence,Spectrum-KAN,p4,0.5607629833210022,0.19226627227138557,0.5702001469533576,0.17855337925554998,0.7195545683129136,0.10411591773284111
P3_mba_presence,MBA Presence,Spectrum-KAN,p4,0.7659288089900566,0.1842776139212334,0.7638144970849956,0.16607761631370285,0.8649467126816359,0.10115924778141262
