Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy,FitSeconds,PredictSeconds
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,1,0.9551825400435692,0.955468142968143,0.9541984732824428,64.48000887036324,0.0030345544219017
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,2,0.923807852379281,0.9214134627348513,0.9230769230769232,46.006073869764805,0.0843831673264503
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,3,0.9141313513219456,0.9069336152592395,0.9140625,40.60707359761,0.0062739700078964
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,4,0.9181055094984786,0.9144249512670566,0.9153846153846154,50.09558752179146,0.0030700340867042
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,0,0.9464953797611,0.9507575757575758,0.9465648854961832,42.22904972732067,0.0752815753221511
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,1,0.9540257648953302,0.956099456099456,0.9541984732824428,54.81445290893316,0.077514573931694
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,2,0.8700908780144863,0.8624237899713824,0.8692307692307693,29.119836792349812,0.015327364206314
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,3,0.9363252342592684,0.9402140874851328,0.9375,57.22666604071856,0.076811172068119
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,4,0.9357232232232232,0.9345485463066652,0.9384615384615383,34.99651408940554,0.0132447332143783
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,0,1.0,1.0,1.0,71.79367047548294,0.009849727153778
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,1,0.9922345695541572,0.9914529914529916,0.9923664122137404,55.31130713224411,0.0126996934413909
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,2,1.0,1.0,1.0,69.40618970990181,0.0120217576622962
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,3,0.9917209349285678,0.9929078014184396,0.9921875,70.71188984811306,0.0684242472052574
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,4,0.976140350877193,0.9753639417693168,0.9769230769230768,68.02993984520435,0.0044572129845619
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,0,0.8874529808518572,0.8903943278943279,0.8854961832061069,43.40814987570048,0.0067182183265686
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,1,0.91570790592317,0.9133644133644134,0.916030534351145,71.01321812719107,0.0751944929361343
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,2,0.8764705882352941,0.870461615030484,0.8769230769230769,62.99017276614904,0.006150484085083
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,3,0.8568738417834593,0.854750892031188,0.8515625,41.98828963935375,0.0084223300218582
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,4,0.9382991521390052,0.935913068723819,0.9384615384615383,63.09723910689354,0.0098706036806106
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,0,0.7273753798144043,0.7293868921775898,0.7307692307692307,28.09488283097744,0.0096467584371566
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,1,0.7347526281278424,0.750602012205179,0.7384615384615385,35.111412703990936,0.072322241961956
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,2,0.6313184870979145,0.6424849267872523,0.640625,21.213140055537224,0.0024733319878578
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,3,0.6559894760705128,0.6781369998761303,0.676923076923077,25.904958210885525,0.0037068501114845
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,4,0.6370638892327279,0.6732200049273219,0.6846153846153846,35.287359960377216,0.0105380788445472
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,0,0.8307539682539682,0.8305144467935165,0.8307692307692308,26.4080680385232,0.0104969292879104
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,1,0.7200658879904163,0.7357578756391225,0.7230769230769231,21.97440293431282,0.004994697868824
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,2,0.7936375126446246,0.8045219638242894,0.796875,25.089889474213123,0.0094007104635238
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,3,0.7371852915254945,0.7408150625541929,0.7538461538461538,30.21562054008245,0.0520072951912879
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,4,0.7649350609257253,0.7616284799211629,0.7615384615384615,21.329549498856068,0.0070730075240135
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,0,0.4988421377349002,0.5132135306553912,0.5153846153846153,14.45657515525818,0.0116144493222236
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,1,0.4561359719498425,0.4763813293748969,0.4769230769230769,18.579883441329,0.0132428407669067
