fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
1,721,180,0.9931190030199931,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,60,841
2,721,180,0.9932773109243698,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,60,841
3,721,180,0.9793570090599794,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,60,841
4,721,180,0.9529411764705882,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,60,841
0,720,181,0.9865086463923673,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,70,981
1,721,180,0.9861538461538462,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,70,981
2,721,180,0.9932773109243698,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,70,981
3,721,180,0.9793570090599794,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,70,981
4,721,180,0.9594350961538461,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,70,981
0,720,181,0.9730172927847347,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,80,1121
1,721,180,0.9861538461538462,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,80,1121
2,721,180,0.9866290298618333,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,80,1121
3,721,180,0.9723076923076923,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,80,1121
4,721,180,0.9529411764705882,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,80,1121
0,720,181,0.9865086463923673,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,90,1261
1,721,180,0.9861538461538462,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,90,1261
2,721,180,0.9866290298618333,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,90,1261
3,721,180,0.9863201094391245,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,90,1261
4,721,180,0.9529411764705882,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,90,1261
0,720,181,0.9798777098387994,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,100,1401
1,721,180,0.9931190030199931,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,100,1401
2,721,180,0.9800524546562742,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,100,1401
3,721,180,0.9793570090599794,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,100,1401
4,721,180,0.9594350961538461,shap_feature_selection_extratrees_p1_20260528_125736,P2_mg_presence,MG Presence,100,1401
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,10,141
1,721,180,0.968944099378882,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,10,141
2,721,180,0.9924213717317165,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,10,141
3,721,180,0.9772641151951498,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,10,141
4,721,180,0.9851851851851852,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,10,141
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,20,281
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,20,281
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,20,281
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,20,281
4,721,180,0.992646758446015,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,20,281
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,30,421
1,721,180,0.9601752289924332,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,30,421
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,30,421
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,30,421
4,721,180,0.9851851851851852,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,30,421
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,40,561
1,721,180,0.9765125483884998,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,40,561
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,40,561
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,40,561
4,721,180,0.9925370040217256,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,40,561
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,50,701
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,50,701
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,50,701
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,50,701
4,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,50,701
0,720,181,0.9924346917450366,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,60,841
1,721,180,0.9601752289924332,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,60,841
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,60,841
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,60,841
4,721,180,0.9925370040217256,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,60,841
0,720,181,0.9924346917450366,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,70,981
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,70,981
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,70,981
3,721,180,0.9849598930481284,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,70,981
4,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,70,981
0,720,181,0.9847489046174587,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,80,1121
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,80,1121
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,80,1121
3,721,180,0.9925370040217256,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,80,1121
4,721,180,0.992646758446015,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,80,1121
0,720,181,0.9924346917450366,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,90,1261
1,721,180,0.9684155114932445,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,90,1261
2,721,180,1.0,shap_feature_selection_extratrees_p1_20260528_125736,P3_mba_presence,MBA Presence,90,1261
