run_id,task,task_name,retention_pct,selection_rank,feature_index,wavenumber,mean_abs_shap
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,104,368,768.0,0.0013025129320573
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,105,1104,1504.0,0.0012955116389013
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,106,742,1142.0,0.0012936433337811
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,107,267,667.0,0.0012822583463384
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,108,1013,1413.0,0.001276817234071
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,109,982,1382.0,0.0012735857626757
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,110,140,540.0,0.001265228213942
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,111,979,1379.0,0.0012579528417207
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,112,1189,1589.0,0.0012520378771521
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,113,142,542.0,0.0012467412454578
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,114,1183,1583.0,0.001234283532872
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,115,1098,1498.0,0.0012324606695934
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,116,1190,1590.0,0.0012298460047477
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,117,783,1183.0,0.0012226545227884
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,118,530,930.0,0.001216464502789
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,119,404,804.0,0.0012155778107488
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,120,983,1383.0,0.00121315626388
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,121,1010,1410.0,0.0012121554134324
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,122,1029,1429.0,0.0012116826590288
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,123,603,1003.0,0.0012100695809116
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,124,973,1373.0,0.0012046582111971
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,125,1032,1432.0,0.001199200265097
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,126,290,690.0,0.0011951017151977
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,127,265,665.0,0.0011868279206623
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,128,529,929.0,0.0011798043479195
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,129,589,989.0,0.0011776609301204
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,130,1151,1551.0,0.0011747311184649
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,131,388,788.0,0.0011675804564974
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,132,144,544.0,0.001160893189673
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,133,1220,1620.0,0.0011435554095297
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,134,1114,1514.0,0.0011421237639386
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,135,971,1371.0,0.0011358775589378
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,136,978,1378.0,0.0011356549827569
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,137,630,1030.0,0.0011349319903997
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,138,1173,1573.0,0.0011296542641544
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,139,390,790.0,0.0011294684743055
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,140,1102,1502.0,0.0011288729286871
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,141,163,563.0,0.0011227072630583
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,142,740,1140.0,0.0010998867459172
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,143,1207,1607.0,0.001096086650095
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,144,1121,1521.0,0.0010875437644269
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,145,744,1144.0,0.0010794667298727
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,146,1011,1411.0,0.0010752666130054
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,147,1176,1576.0,0.0010682729254108
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,148,601,1001.0,0.0010682384015575
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,149,1017,1417.0,0.0010654338616139
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,150,600,1000.0,0.0010619648835706
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,151,1025,1425.0,0.0010559720997467
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,152,1018,1418.0,0.0010557858067536
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,153,586,986.0,0.0010535645729408
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,154,155,555.0,0.0010509693389269
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,155,385,785.0,0.001049236306327
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,156,1105,1505.0,0.0010486052638299
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,157,1155,1555.0,0.0010411337021432
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,158,661,1061.0,0.0010402631710882
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,159,560,960.0,0.0010387524255375
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,160,782,1182.0,0.0010386601863832
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,161,1171,1571.0,0.0010358080470798
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,162,1019,1419.0,0.0010338344890729
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,163,728,1128.0,0.0010338169446497
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,164,158,558.0,0.0010329260292878
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,165,579,979.0,0.0010321754267132
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,166,1009,1409.0,0.0010277473011558
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,167,679,1079.0,0.0010261015905417
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,168,576,976.0,0.0010111578738567
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,169,564,964.0,0.0010083487151705
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,170,1184,1584.0,0.0010038238186102
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,171,929,1329.0,0.0009882196740562
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,172,577,977.0,0.000983395773305
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,173,724,1124.0,0.0009821300592644
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,174,1169,1569.0,0.0009681265966308
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,175,1177,1577.0,0.0009638197186689
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,176,575,975.0,0.0009632837075702
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,177,130,530.0,0.0009620041932459
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,178,1,401.0,0.0009619676688649
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,179,1365,1765.0,0.0009579938798922
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,180,1030,1430.0,0.0009544256640779
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,181,1146,1546.0,0.0009537546940167
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,182,383,783.0,0.0009531983047313
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,183,150,550.0,0.0009482989806425
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,184,632,1032.0,0.0009462507596954
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,185,387,787.0,0.0009462244139614
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,186,917,1317.0,0.0009460673419758
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,187,376,776.0,0.0009438751549134
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,188,655,1055.0,0.0009411990010853
shap_feature_selection_extratrees_p1_20260527_001506,P1_thiram_presence,Thiram Presence,30,189,1217,1617.0,0.0009308359459783
