sample_id,folder_name,mixture_order,family,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2
S0244,m6,1,single,18.890558335641007,3.818780255144017,12.056378,-4.4261084,14.333305,-8.958344
S0245,m6,1,single,-8.12659232502058,-16.152860109668186,8.720261,-3.7064865,14.065108,-9.170447
S0246,m6,1,single,1.5199063347291932,-13.46082325789526,9.385062,-3.9941363,14.444025,-8.867591
S0247,m6,1,single,1.8089107520820271,-10.968983517807995,9.4072,-4.0209565,14.427852,-8.880942
S0248,m6,1,single,3.0839184846321372,-14.194344562335148,9.305184,-3.8201756,14.383443,-8.960711
S0249,m6,1,single,14.806403499058067,-11.27476458851562,10.171785,-3.9388385,14.321732,-8.968259
S0250,m6,1,single,10.012388284939501,-12.667472721697752,9.867662,-3.8768134,14.321878,-8.969105
S0251,m6,1,single,8.70110295002466,-12.418506990707275,9.68276,-3.8856366,14.368029,-8.916196
S0252,美4,1,single,-11.11875529882314,25.464527609514427,-23.706799,27.644703,9.886311,-11.681261
S0253,美4,1,single,-11.420727136464247,24.99531752102637,-23.694185,27.676613,9.8610325,-11.686942
S0254,美4,1,single,-11.399154122296693,25.31265023278599,-23.599617,27.664091,9.864134,-11.633416
S0255,美4,1,single,-11.374003239888284,25.476263790356242,-23.796888,27.635878,9.911856,-11.667847
S0256,美4,1,single,-11.401681952039958,25.77196024808853,-23.694418,27.652655,9.880718,-11.696359
S0257,美4,1,single,-11.690495084127948,25.374175428605877,-22.898233,27.773815,9.856521,-11.652823
S0258,美4,1,single,-11.91203828228949,25.574487835444504,-22.852728,27.786425,9.870808,-11.673869
S0259,美4,1,single,-12.479698508843887,25.75731002142467,-21.243515,28.13387,9.869795,-11.772643
S0260,美4,1,single,-12.083787958018748,26.006823665988808,-20.951176,28.259604,9.928345,-11.846521
S0261,美4,1,single,-12.06860156546523,26.32475300158712,-20.279032,28.50643,9.750294,-12.121843
S0262,美4,1,single,-12.023816281504391,26.20932543893294,-20.724022,28.420574,9.806175,-11.979645
S0263,美4,1,single,-11.984323863551946,26.316617698596993,-20.22837,28.615967,9.740026,-12.111325
S0264,美4,1,single,-11.851652152239009,25.47532687082845,-21.096296,28.531488,9.81069,-11.719675
S0265,美4,1,single,-11.742915800773353,25.776655580228955,-20.640478,28.724352,9.7252445,-11.948951
S0266,美4,1,single,-12.320300331674732,26.149023288411712,-21.149527,28.26511,9.871177,-11.742716
S0267,美4,1,single,-12.220966077348992,26.18750139442781,-20.516048,28.480877,9.699268,-12.067259
S0268,美4,1,single,-11.005125288654218,25.51132002918245,-23.507458,27.645994,9.85802,-11.639787
S0269,美4,1,single,-11.541453645570218,25.256687400808485,-23.18117,27.667784,9.890437,-11.666817
S0270,美4K4,2,binary_Thiram_MG,-9.33094030723935,26.654885453980228,2.2148256,38.33787,-19.940672,-20.8325
S0271,美4K4,2,binary_Thiram_MG,-9.888458192855929,26.549834579357096,1.9112134,38.27666,-19.955275,-20.844936
S0272,美4K4,2,binary_Thiram_MG,-6.7289619423780005,25.954754188410583,2.998458,38.656513,-20.014183,-20.90386
S0273,美4K4,2,binary_Thiram_MG,-11.409720011173969,27.532794017212176,0.9510321,37.772892,-19.805157,-20.694689
S0274,美4K4,2,binary_Thiram_MG,-11.643946770216177,27.434813285686268,0.68988585,37.763737,-19.772888,-20.661701
S0275,美4K4,2,binary_Thiram_MG,-11.426016415537795,27.05864692451267,0.8210945,37.607124,-19.8412,-20.730389
S0276,美4K4,2,binary_Thiram_MG,-11.66484252976902,26.924968275598168,0.6600201,37.73681,-19.72001,-20.608286
S0277,美4K4,2,binary_Thiram_MG,-10.541161467065335,27.321000220206923,1.5955968,37.932407,-19.96871,-20.858536
S0278,美4K4,2,binary_Thiram_MG,-9.157341199995114,26.503370964710083,2.3479786,38.39517,-19.960402,-20.849487
S0279,美4K4,2,binary_Thiram_MG,-9.181824841849682,27.03497447889961,2.2553065,38.189575,-20.01188,-20.90175
S0280,美4K4m4,3,ternary,18.767257975082742,-6.6321694534829065,19.653803,-6.549592,-5.061714,5.831702
S0281,美4K4m4,3,ternary,4.8370415309394845,16.927054919063874,23.053787,10.392633,-4.938156,7.4181952
S0282,美4K4m4,3,ternary,4.094531583168532,17.809916330626443,23.037117,10.429662,-4.9459724,7.4437737
S0283,美4K4m4,3,ternary,2.309244919143622,17.79815467107221,23.023232,10.4577265,-4.979571,7.4556646
S0284,美4K4m4,3,ternary,17.160329182070985,-4.318653238442301,19.676483,-6.414047,-4.869161,7.0380716
S0285,美4K4m4,3,ternary,16.879161595374583,-0.4939493323948202,23.799824,8.331168,-4.9014983,7.142817
S0286,美4K4m4,3,ternary,15.240463978640845,4.611418010509923,23.665676,8.866352,-4.9153156,7.216212
S0287,美4K4m4,3,ternary,13.300182482840873,8.732757829045374,23.43923,9.515406,-4.944226,7.263788
S0288,美4K4m4,3,ternary,11.264647415666944,11.822597447641696,23.283813,9.906806,-4.927101,7.2539988
S0289,美4K4m4,3,ternary,9.366838604501698,14.079331992602736,23.180908,10.141036,-4.9721794,7.3792176
S0290,美4K4m4,3,ternary,7.467882821589539,15.158012550388376,23.111374,10.283004,-4.911935,7.457755
S0291,美4K4m4,3,ternary,5.478083235467144,16.503703750776406,23.065477,10.367802,-4.995844,7.4762034
S0292,美4K4m5,3,ternary,26.856316184135267,3.220116848719173,25.508902,3.0374491,-4.74086,6.9620934
S0293,美4K4m5,3,ternary,26.26129262150671,3.3081184616939194,25.506376,3.3521898,-4.726937,6.946369
S0294,美4K4m5,3,ternary,26.04019999791853,3.2712920239481402,25.491432,3.5044196,-4.7589235,6.980247
S0295,美4K4m5,3,ternary,25.986316944282617,3.419612158900942,25.554716,3.6308987,-4.6742907,6.89517
S0296,美4K4m5,3,ternary,25.784512805147532,3.4643935794864387,25.688736,3.771128,-4.6407557,6.859693
S0297,美4K4m5,3,ternary,26.045969582327235,3.547316903710156,25.35381,3.8784544,-4.693288,6.912578
S0298,美4K4m5,3,ternary,25.84211185757545,3.4482342468758755,25.367773,3.9523938,-4.6703663,6.8210936
S0299,美4K4m5,3,ternary,25.747789967296505,3.5879859165556685,25.32752,4.1324577,-4.764787,6.961008
S0300,美4K4m5,3,ternary,26.089038285350775,3.4925923271876527,25.817776,4.147423,-4.839173,7.0530024
S0301,美4K4m5,3,ternary,25.76714263375357,3.589236265286001,25.809381,4.271099,-4.7918153,7.0004907
S0302,美4K4m5,3,ternary,26.074826538723983,3.6088847754128857,25.84736,4.2521515,-4.770684,6.983127
S0303,美4K4m5,3,ternary,25.785191474660323,3.745378582788047,25.493416,4.3790264,-4.7738276,6.967248
S0304,美4K4m5,3,ternary,25.921614847471417,3.709597004952603,25.410118,4.39824,-4.868144,7.091948
S0305,美4K4m5,3,ternary,26.106967363584857,3.648110588827667,25.633245,4.5312552,-4.819835,7.0521708
S0306,美4K4m5,3,ternary,25.915629097166185,3.6422911516595704,25.713093,4.5872335,-4.802936,7.0122337
S0307,美4K4m6,3,ternary,1.5302867210372912,12.140224764190796,-13.33241,13.691957,1.2303215,-4.012113
S0308,美4K4m6,3,ternary,0.9546192877582882,12.243440183620505,-13.339001,13.6929035,1.2335832,-4.015387
S0309,美4K4m6,3,ternary,-0.0056801068372840215,13.424451277524446,-13.543848,13.818817,1.2671375,-4.048832
S0310,美4K4m6,3,ternary,0.6430499779956403,13.253288858331691,-13.45441,13.784093,1.272843,-4.054654
S0311,美4K4m6,3,ternary,0.115697787080255,13.366393919045287,-13.128294,14.002658,1.2821541,-4.063964
S0312,美4K4m6,3,ternary,-0.18644957306707963,13.88327563698847,-13.737145,14.010304,1.2889512,-4.0707903
S0313,美4K4m6,3,ternary,-0.31476137455991204,13.578236269572406,-13.1606045,14.2276,1.2780861,-4.0598793
S0314,美4K4m6,3,ternary,-0.1077697352141034,13.338997282449244,-13.018681,14.131369,1.2149873,-3.9967787
S0315,美4K4m6,3,ternary,0.03818892697125688,13.75425013635235,-13.072378,13.998096,1.2329851,-4.0147877
S0316,美4K4m6,3,ternary,-0.6429682812285213,13.537281465716438,-13.287325,14.350824,1.2435663,-4.025365
S0317,美4K4m6,3,ternary,-1.1926121266397867,13.778975194151334,-13.870912,14.314672,1.238597,-4.0204945
S0318,美4K4m6,3,ternary,-0.40054997120148816,14.221413687778362,-13.756732,14.080197,1.2978388,-4.0796995
S0319,美4K4m6,3,ternary,-0.6404831816545872,14.192380845071503,-13.539239,14.369841,1.2874583,-4.0693264
S0320,美4K4m6,3,ternary,-0.9650499326281893,14.130807682652478,-13.352764,14.389338,1.297126,-4.0789647
S0321,美4K4m6,3,ternary,-0.9164163547495303,14.661331485447985,-13.631504,14.411351,1.302651,-4.084527
S0322,美4K5,2,binary_Thiram_MG,-12.181656525726536,27.64712518978322,0.7354738,38.621403,-19.87989,-20.768496
S0323,美4K5,2,binary_Thiram_MG,-12.580071229859616,27.05808677282753,0.31491685,38.803574,-19.80055,-20.688656
S0324,美4K5,2,binary_Thiram_MG,-12.152540129657634,27.07931165147298,1.877343,39.206482,-20.045998,-20.935612
S0325,美4K5,2,binary_Thiram_MG,-12.37171656973846,27.029807654592197,1.6343328,39.21368,-19.926516,-20.815767
S0326,美4K5,2,binary_Thiram_MG,-12.06189396675891,27.672006380030258,0.9495824,38.194195,-19.894392,-20.783451
S0327,美4K5,2,binary_Thiram_MG,-12.10780353735602,27.69946121921516,0.80318147,38.287514,-19.737621,-20.62573
S0328,美4K5,2,binary_Thiram_MG,-11.97564948735388,27.62532089422611,0.21605784,37.697075,-19.61819,-20.506062
S0329,美4K5,2,binary_Thiram_MG,-12.44385025278357,27.186390825130722,1.7232885,39.049747,-19.980577,-20.870018
S0330,美4K5,2,binary_Thiram_MG,-12.278029461661571,27.684524456633845,0.0034177254,38.1031,-19.648195,-20.535744
S0331,美4K5,2,binary_Thiram_MG,-12.361487142936145,27.6283683508778,0.31479445,38.38138,-19.704767,-20.592346
S0332,美4K5,2,binary_Thiram_MG,-12.493926727001144,27.572369143074695,0.049354818,38.403934,-19.657501,-20.545021
S0333,美4K5,2,binary_Thiram_MG,-12.084410673798912,27.666766684353124,0.6270572,38.47416,-19.860579,-20.74906
S0334,美4K5,2,binary_Thiram_MG,-12.225048675435243,27.6277445038191,0.44314283,38.31565,-19.68756,-20.575047
S0335,美4K5m4,3,ternary,-18.212717087908036,-5.777420737741756,-20.100039,-19.047878,-8.463937,-8.636177
S0336,美4K5m4,3,ternary,-18.21778057848405,-5.717975687752449,-20.130785,-19.189964,-8.454876,-8.637691
S0337,美4K5m4,3,ternary,-18.184379433153705,-5.710038800686287,-19.888268,-19.177933,-8.394535,-8.69482
S0338,美4K5m4,3,ternary,-18.313392763512923,-5.581847022272379,-19.80068,-19.409357,-8.378443,-8.706153
S0339,美4K5m4,3,ternary,-18.304079337658997,-5.590290273932595,-19.813265,-19.410725,-8.376031,-8.710473
S0340,美4K5m4,3,ternary,-18.345023838691716,-5.540371563808402,-19.605831,-19.57115,-8.410231,-8.668849
S0341,美4K5m4,3,ternary,-18.304996052621966,-5.503795873289705,-20.2323,-19.455662,-8.446482,-8.637952
S0342,美4K5m4,3,ternary,-18.339004819015386,-5.557304760867879,-19.668144,-19.80866,-8.38904,-8.687579
S0343,美4K5m4,3,ternary,-18.304231049460874,-5.618990751922571,-19.611494,-19.554987,-8.39117,-8.691261
S0344,美4K5m4,3,ternary,-18.224249655766187,-5.429036807866932,-20.322937,-19.835001,-8.554698,-8.537374
S0345,美4K5m4,3,ternary,-18.229256485234504,-5.306789445033257,-20.401299,-19.598787,-8.512947,-8.57229
S0346,美4K5m4,3,ternary,-18.333763204082675,-5.330632955883259,-20.352745,-19.760447,-8.4642,-8.622701
S0347,美4K5m4,3,ternary,-18.200173624761515,-5.380322223598837,-20.025816,-20.071482,-8.454134,-8.620265
S0348,美4K5m4,3,ternary,-18.294033467172593,-5.436305709994926,-19.89189,-19.942007,-8.425371,-8.609491
S0349,美4K5m4,3,ternary,-18.229602998382212,-5.345878160806308,-20.058249,-20.077505,-8.470997,-8.607128
S0350,美4K5m4,3,ternary,-18.26046554851879,-5.211350809874609,-20.335752,-19.897001,-8.526544,-8.559577
S0351,美4K5m5,3,ternary,-12.137308436851878,-5.282192040047177,-6.1069875,-0.5378556,-12.7866125,-21.321045
S0352,美4K5m5,3,ternary,-11.700047017808485,-4.91539025360388,-6.0887904,-0.33619413,-12.931805,-21.433607
S0353,美4K5m5,3,ternary,-11.25351189542995,-4.662376507673262,-6.0982203,-0.26435107,-12.962947,-21.450674
S0354,美4K5m5,3,ternary,-11.212127094096015,-5.074185496747934,-6.3641944,-0.3141369,-12.925588,-21.427671
S0355,美4K5m5,3,ternary,-11.315742830204988,-4.478675623792191,-5.939137,0.03897792,-12.950273,-21.458675
S0356,美4K5m5,3,ternary,-10.970781845454631,-5.104054206979576,-5.879048,-0.20004605,-12.8554945,-21.377478
S0357,美4K5m5,3,ternary,-11.708805375127893,-3.928559003358107,-6.4900427,0.07859995,-12.973627,-21.475292
S0358,美4K5m5,3,ternary,-11.470652785302512,-3.2084317537978175,-6.4022646,0.43304357,-12.96272,-21.465511
S0359,美4K5m5,3,ternary,-11.556327411970562,-3.829719205569578,-6.280741,0.38599855,-12.9497385,-21.419249
S0360,美4K5m5,3,ternary,-10.928508184585608,-4.302906724332042,-6.2070284,0.31667805,-12.905776,-21.413591
S0361,美4K5m5,3,ternary,-10.667674543950671,-4.305247213323077,-6.513888,-0.0975351,-12.961351,-21.462416
S0362,美4K5m5,3,ternary,-10.499613015619625,-4.034304033716132,-5.968885,0.094199,-12.98361,-21.44105
S0363,美4K5m5,3,ternary,-11.608296898723506,-3.870013896295205,-6.6311855,0.14184308,-12.9898815,-21.495382
S0364,美4K5m5,3,ternary,-10.75467982605209,-3.281842497370132,-6.5345664,0.4837731,-13.00595,-21.509596
S0365,美4K5m5,3,ternary,-10.12476169601095,-5.115345857432303,-6.0534487,0.20993987,-12.938108,-21.434942
S0366,美4K5m6,3,ternary,-11.380057743784953,22.065401497291756,-18.336977,21.505219,11.572931,-11.967853
S0367,美4K5m6,3,ternary,-11.515422316906408,21.858470240743713,-18.20105,21.631989,11.5939245,-11.995748
S0368,美4K5m6,3,ternary,-11.415381375389735,22.33997115779579,-18.542242,21.585352,11.616578,-12.00975
S0369,美4K5m6,3,ternary,-11.202428847796712,22.881493461017484,-18.650642,21.71373,11.45185,-11.850859
S0370,美4K5m6,3,ternary,-11.449983900763232,22.450477589066157,-18.64734,21.804169,11.573082,-11.9710245
S0371,美4K5m6,3,ternary,-11.326545577911642,22.755882345758415,-18.695902,21.947863,11.523687,-11.944227
S0372,美4K5m6,3,ternary,-11.25740053312249,22.545083021366207,-18.28258,21.848866,11.545377,-11.951991
S0373,美4K5m6,3,ternary,-11.452291858798846,22.830810209013194,-18.18863,22.049833,11.647836,-12.041666
S0374,美4K5m6,3,ternary,-11.274540944648791,22.7500760743637,-18.745197,22.182201,11.265821,-11.781038
S0375,美4K5m6,3,ternary,-11.090377337273885,22.822823589982082,-18.252544,22.238987,11.650217,-12.0422325
S0376,美4K5m6,3,ternary,-11.423022508763852,22.517295704163438,-18.183638,22.17543,11.611488,-12.018569
S0377,美4K5m6,3,ternary,-11.003324569043802,22.798123976503465,-18.676445,22.356441,11.564181,-11.963878
S0378,美4K5m6,3,ternary,-11.268466218586305,22.694256980947372,-18.478552,22.390635,11.632874,-12.025471
S0379,美4K5m6,3,ternary,-11.171704378994018,22.86919335355064,-18.254555,22.424114,11.656638,-12.044601
S0380,美4K5m6,3,ternary,-11.49818086337337,22.73300389225744,-18.485,22.559765,11.658622,-12.0463705
S0381,美4K6,2,binary_Thiram_MG,-13.112275491912524,27.210593231700912,-0.17950459,38.987503,-19.778248,-20.665749
S0382,美4K6,2,binary_Thiram_MG,-13.190874749456821,27.173530293301763,-0.13046375,39.043026,-19.734087,-20.621319
S0383,美4K6,2,binary_Thiram_MG,-12.41349594333679,27.83886193143121,-0.21375607,38.05013,-19.646248,-20.533005
S0384,美4K6,2,binary_Thiram_MG,-12.401336866888261,27.753690876981032,-0.25531286,38.042168,-19.733078,-20.620476
S0385,美4K6,2,binary_Thiram_MG,-13.36834599603536,27.55845136769094,1.9294183,39.674896,-20.014435,-20.902075
S0386,美4K6,2,binary_Thiram_MG,-13.519076630487437,27.50960697029073,1.6784738,39.706345,-19.918457,-20.807402
S0387,美4K6,2,binary_Thiram_MG,-13.1412890104449,27.303075689816545,0.15680261,39.16678,-19.801586,-20.688892
S0388,美4K6,2,binary_Thiram_MG,-13.470294773482408,27.26107291578423,1.2252247,39.56531,-20.000574,-20.889076
S0389,美4K6,2,binary_Thiram_MG,-13.092450676673867,27.83868258406857,0.46485117,39.53346,-19.822962,-20.710772
S0390,美4K6,2,binary_Thiram_MG,-11.632251444686943,28.653415429099553,-0.003903473,37.2562,-19.67785,-20.566364
S0391,美4K6,2,binary_Thiram_MG,-11.758758665483148,28.391172977781398,-0.0541348,37.354706,-19.665617,-20.553131
S0392,美4K6m4,3,ternary,-17.542200426834683,-2.1832624283687525,-24.19303,-18.14361,6.889992,-10.412144
S0393,美4K6m4,3,ternary,-17.412445007552467,-2.2739043285766685,-23.863436,-17.828026,6.9753456,-10.323304
S0394,美4K6m4,3,ternary,-17.48672726494479,-2.0563753935271056,-24.085354,-18.323452,6.946661,-10.353819
S0395,美4K6m4,3,ternary,-17.428046405747185,-2.0775554744109352,-24.024433,-18.351267,6.980889,-10.317475
S0396,美4K6m4,3,ternary,-17.441904797275466,-2.1999300037383747,-24.056273,-17.97555,6.9684,-10.329458
S0397,美4K6m4,3,ternary,-17.378224357624322,-2.1360913554098055,-23.941187,-17.863281,6.92888,-10.367587
S0398,美4K6m4,3,ternary,-17.526664520848794,-2.0721107077217047,-23.662231,-18.465734,7.026845,-10.271457
S0399,美4K6m4,3,ternary,-17.399550605748832,-2.312678865017827,-23.665592,-17.839842,6.921066,-10.368822
S0400,美4K6m4,3,ternary,-17.538294794856046,-2.0409795295141806,-23.505377,-18.358868,7.0245647,-10.27239
S0401,美4K6m4,3,ternary,-17.56683724453394,-2.0113235725330316,-23.884075,-18.47024,7.0177784,-10.279703
S0402,美4K6m4,3,ternary,-17.47403904616731,-2.1226602248659336,-23.483595,-18.026207,7.053031,-10.244414
S0403,美4K6m4,3,ternary,-17.406134461856148,-2.2032156719440676,-23.532421,-17.915552,7.029388,-10.267608
S0404,美4K6m4,3,ternary,-17.54085050946362,-1.888558622932976,-23.695276,-18.47849,7.050035,-10.246663
S0405,美4K6m4,3,ternary,-17.478252439448177,-1.9479911093213118,-23.452543,-18.157434,7.053689,-10.243992
S0406,美4K6m5,3,ternary,-12.315647382713895,20.21142810948418,-16.99257,18.151686,13.580492,-13.055967
S0407,美4K6m5,3,ternary,-12.1850842031912,19.972823790272354,-17.008223,18.649965,13.56468,-13.082532
S0408,美4K6m5,3,ternary,-12.528281980384326,20.371653463170368,-16.888943,18.12069,13.529386,-13.114978
S0409,美4K6m5,3,ternary,-12.640783267604307,19.321224963231302,-17.577753,18.26934,13.580117,-13.052755
S0410,美4K6m5,3,ternary,-12.48723442799862,19.721408638855408,-17.39804,18.13324,13.514294,-13.094279
S0411,美4K6m5,3,ternary,-12.734443602403495,19.703371838732203,-17.32413,18.04698,13.544814,-13.115567
S0412,美4K6m5,3,ternary,-12.397739101161813,19.731944535932715,-17.325808,18.583385,13.556212,-13.075958
S0413,美4K6m5,3,ternary,-12.385601593008005,19.64895657012915,-17.394846,18.542727,13.586856,-13.118286
S0414,美4K6m5,3,ternary,-12.776028420002653,19.954969728901837,-17.316116,18.107155,13.519107,-13.091952
S0415,美4K6m5,3,ternary,-12.47535479467628,20.13230175864649,-16.938307,18.499245,13.531353,-13.103895
S0416,美4K6m5,3,ternary,-12.654206747066215,19.863285937475318,-16.915623,18.621939,13.565859,-13.115345
S0417,美4K6m5,3,ternary,-12.288906693653304,20.027609121604485,-17.300442,18.591396,13.453462,-13.012007
S0418,美4K6m5,3,ternary,-12.609592779019849,20.314278780726045,-16.841707,18.385881,13.580102,-13.13056
S0419,美4K6m5,3,ternary,-12.34939180649714,20.041109133366167,-17.009914,18.099936,13.59783,-13.036566
S0420,美4K6m6,3,ternary,-14.0050738574578,16.89469094650311,-11.817589,19.714872,-0.19854651,3.1145103
S0421,美4K6m6,3,ternary,-13.572011014710586,17.44925327458404,-12.014988,19.53386,-0.16743158,3.0836713
S0422,美4K6m6,3,ternary,-13.810462290744026,17.223362643417563,-11.793037,19.801405,-0.20571478,3.1217844
S0423,美4K6m6,3,ternary,-13.649962304869236,17.16435802967235,-12.047594,19.585356,-0.1824556,3.0984144
S0424,美4K6m6,3,ternary,-14.044727868269332,17.49215108436602,-11.679948,19.807169,-0.22573984,3.141932
S0425,美4K6m6,3,ternary,-13.462139269329331,18.247754208238664,-12.043601,19.55156,-0.20835277,3.124431
S0426,美4K6m6,3,ternary,-13.850895099262987,17.28840098436108,-12.089648,20.043732,-0.18335865,3.0992587
S0427,美4K6m6,3,ternary,-13.536852006931738,17.63313248513806,-11.856077,19.99069,-0.22706702,3.143372
S0428,美4K6m6,3,ternary,-13.154767489392647,17.955393308623897,-12.308989,19.754984,-0.19028519,3.1062086
S0429,美4K6m6,3,ternary,-13.441668139014146,17.880324697574373,-12.147353,20.092226,-0.19150291,3.1071784
S0430,美4K6m6,3,ternary,-13.426294592183869,18.50420076998219,-11.820442,19.859163,-0.21162978,3.1279755
S0431,美4K6m6,3,ternary,-13.222462694933284,18.22018174177038,-12.231899,19.681664,-0.15856582,3.0746882
S0432,美4K6m6,3,ternary,-13.659198286992863,17.88028758973271,-12.320912,20.00599,-0.20305704,3.1188548
S0433,美4m4,2,binary_Thiram_MBA,-14.861031999976348,6.709979514283635,-26.184507,5.7354302,-4.6395335,8.303168
S0434,美4m4,2,binary_Thiram_MBA,-14.179322017911378,8.754527894261022,-25.685701,6.3128057,-4.9572997,7.9371505
S0435,美4m4,2,binary_Thiram_MBA,-14.310182659690863,8.874267307512385,-26.368425,6.533861,-4.936396,7.8635907
S0436,美4m4,2,binary_Thiram_MBA,-12.818935847804566,15.609009491945928,-25.655216,7.7649736,-4.9178715,7.9630604
S0437,美4m4,2,binary_Thiram_MBA,-12.753675555014263,15.819678713578833,-25.653032,7.7727766,-4.9334803,7.971308
S0438,美4m4,2,binary_Thiram_MBA,-12.849238496977398,14.454307353165127,-25.753859,7.4895473,-4.9368258,7.971687
S0439,美4m4,2,binary_Thiram_MBA,-13.030785090209045,13.565675182967428,-25.813486,7.314368,-4.954964,7.931671
S0440,美4m4,2,binary_Thiram_MBA,-14.109898038287882,8.965952431278291,-26.286293,6.575736,-5.001485,7.9211226
S0441,美4m4,2,binary_Thiram_MBA,-14.060820764842063,9.235484100716885,-25.6801,6.4566116,-5.006615,7.9177656
S0442,美4m4,2,binary_Thiram_MBA,-14.027594398547974,9.448366120765396,-26.21756,6.6612244,-5.0110497,7.755775
S0443,美4m4,2,binary_Thiram_MBA,-13.994328584049416,9.705265185045473,-25.785397,6.6038227,-4.972247,7.7932515
S0444,美4m4,2,binary_Thiram_MBA,-14.563959903290753,7.814374851652034,-25.82167,5.9387527,-4.688571,8.250288
S0445,美4m4,2,binary_Thiram_MBA,-13.958696784112217,9.759939710256058,-25.828651,6.6381164,-4.992012,7.935447
S0446,美4m4,2,binary_Thiram_MBA,-14.611276977244795,7.527471544238687,-26.147238,5.846061,-4.6968246,8.250896
S0447,美4m4,2,binary_Thiram_MBA,-14.556269970598857,7.828367166595681,-26.370703,6.0123305,-4.705734,8.236794
S0448,美4m4,2,binary_Thiram_MBA,-14.537282413433244,7.914145299115726,-25.801468,5.9622173,-4.7565255,8.191052
S0449,美4m4,2,binary_Thiram_MBA,-14.519367682030483,8.047550597202882,-26.443432,6.1470485,-4.801913,8.151514
S0450,美4m4,2,binary_Thiram_MBA,-14.575615771735928,7.912218717551961,-26.420807,6.087336,-4.8251147,8.109293
S0451,美4m4,2,binary_Thiram_MBA,-14.524565775276793,7.9916622202424445,-25.78341,6.0138035,-4.816674,8.134776
S0452,美4m4,2,binary_Thiram_MBA,-14.233783504511939,8.680101808980856,-26.413057,6.4721,-4.9419894,7.784411
S0453,美4m5,2,binary_Thiram_MBA,-9.689587407584225,26.42417901829115,-13.1572275,29.101892,11.211025,-16.813557
S0454,美4m5,2,binary_Thiram_MBA,-10.16979305564013,26.171909500843043,-13.36872,29.004599,11.173455,-16.849539
S0455,美4m5,2,binary_Thiram_MBA,-10.4624609540568,25.745532542072628,-13.561046,28.88172,11.197316,-16.82584
S0456,美4m5,2,binary_Thiram_MBA,-10.618011212302903,25.835046820477974,-13.633095,28.779657,11.2493,-16.77472
S0457,美4m5,2,binary_Thiram_MBA,-10.823171952522747,25.491744203641126,-13.791052,28.603638,11.218978,-16.803434
S0458,美4m5,2,binary_Thiram_MBA,-10.90708482263213,25.41017484818024,-13.848286,28.592314,11.158095,-16.86451
S0459,美4m5,2,binary_Thiram_MBA,-11.603040277702773,24.123025449227566,-14.302923,27.845499,11.180365,-16.845108
S0460,美4m5,2,binary_Thiram_MBA,-11.714037473418314,24.269834138813682,-14.408967,27.87265,11.206295,-16.8126
S0461,美4m5,2,binary_Thiram_MBA,-11.729319991573275,24.229812581108064,-14.452054,27.880245,11.18586,-16.834011
S0462,美4m5,2,binary_Thiram_MBA,-11.409955025615375,24.37670972869564,-14.233486,28.277367,11.170454,-16.85023
S0463,美4m5,2,binary_Thiram_MBA,-11.490465905922449,24.434962581781704,-14.441435,28.379654,11.193029,-16.827291
S0464,美4m5,2,binary_Thiram_MBA,-12.036720892164395,24.288393820703707,-14.854446,27.856855,11.1985445,-16.814354
S0465,美4m5,2,binary_Thiram_MBA,-11.97270872489525,24.26931342207072,-14.8586855,27.894293,11.089934,-16.919874
S0466,美4m5,2,binary_Thiram_MBA,-11.998386794561851,24.277317437993958,-14.859107,27.911213,11.139838,-16.865967
S0467,美4m5,2,binary_Thiram_MBA,-12.139864056268769,24.150046688020236,-14.94248,27.704773,11.111041,-16.932201
S0468,美4m5,2,binary_Thiram_MBA,-12.075899124072096,24.142943429366838,-14.930714,27.750826,11.15343,-16.83312
S0469,美4m5,2,binary_Thiram_MBA,-10.905351745115947,25.65270368719822,-14.120642,28.912014,11.089632,-16.924318
S0470,美4m5,2,binary_Thiram_MBA,-11.004120523424529,25.61310759172816,-14.235687,28.883514,11.194833,-16.845837
S0471,美4m5,2,binary_Thiram_MBA,-11.11855839819719,25.51396800459646,-14.357613,28.832714,11.1416,-16.881376
S0472,美4m6,2,binary_Thiram_MBA,-11.385456338021276,26.637387629804493,-17.019371,27.509035,9.763822,-12.408549
S0473,美4m6,2,binary_Thiram_MBA,-11.477624263861362,26.66929156376209,-17.1273,27.465002,9.748482,-12.367257
S0474,美4m6,2,binary_Thiram_MBA,-11.292978640737285,27.35760609272358,-16.92608,27.55012,9.813817,-12.45702
S0475,美4m6,2,binary_Thiram_MBA,-11.470451087397018,26.8698425971877,-17.167929,27.449436,9.78667,-12.382921
S0476,美5,1,single,-12.265459070883349,26.628607713030927,-18.967594,25.991938,10.155814,-12.050061
S0477,美5,1,single,-12.853771615733022,26.50605771479784,-19.489756,26.73318,10.070544,-11.971015
S0478,美5,1,single,-12.79387197222466,26.64257233996998,-19.219908,26.871777,9.847349,-12.291413
S0479,美5,1,single,-12.757873592167323,26.43424746069256,-19.082771,26.953613,9.7753935,-12.2560835
S0480,美5,1,single,-12.749879364904464,26.51494263542499,-19.310188,26.626566,10.003722,-12.092447
S0481,美5,1,single,-12.696487582397333,26.643272577574756,-19.204088,25.973557,10.585919,-11.921913
S0482,美5,1,single,-12.74502252250663,26.751528756962884,-19.649359,26.045034,10.111457,-11.727635
